ts,lat,lon,h_acc,point_id,session
1790021215.171068,52.500087210189214,13.476900782973061,14.077840225162525,p2,m1-p2-1790021228
1790021228.069417,52.500087210189214,13.476900782973061,14.077840225162525,p2,m1-p2-1790021228
1790021228.069828,52.500087210189214,13.476900782973061,14.195014,p2,m1-p2-1790021228
1790021228.6909642,52.50004741131047,13.476859155112635,12.183781426017093,p2,m1-p2-1790021228
1790021229.9989572,52.499995546944724,13.476803717891173,8.605992648147218,p2,m1-p2-1790021228
1790021230.9989471,52.49998803350391,13.47679599281915,8.108062137218045,p2,m1-p2-1790021228
1790021235.9999561,52.499984012767435,13.476796407475964,7.299076884627325,p2,m1-p2-1790021228
1790021236.9999485,52.49997883871247,13.476790662317763,6.949422729446105,p2,m1-p2-1790021228
1790021237.9999528,52.499975607831075,13.476781839195064,6.62560162438138,p2,m1-p2-1790021228
1790021238.9999552,52.49997196912111,13.476778204847284,6.363534722651554,p2,m1-p2-1790021228
1790021239.999948,52.49996130452511,13.476776276322298,6.106569565220148,p2,m1-p2-1790021228
1790021243.9999495,52.499960405763204,13.4767744675874,5.896718009764951,p2,m1-p2-1790021228
1790021244.9999526,52.49996570783803,13.47676488343304,5.8804550628904275,p2,m1-p2-1790021228
1790021245.9999452,52.49996569196305,13.476764870607536,5.879203229302416,p2,m1-p2-1790021228
1790021556.966474,52.500016286485696,13.47683743126677,4.839148346685538,p2,m1-p2-1790021228
1790021559.003024,52.500016286485696,13.47683743126677,4.839148346685538,p2,m1-p2-1790021228
1790021559.003078,52.50001628626788,13.476837431041934,4.895014,p2,m1-p2-1790021228
1790021560.588098,52.50000285017887,13.476795996867489,4.540949127940059,p2,m1-p2-1790021228
1790021561.2710958,52.50000285017787,13.476795996861267,4.540954491392096,p2,m1-p2-1790021228
1790021561.997088,52.50000285017673,13.476795996854236,4.540965845234488,p2,m1-p2-1790021228
1790021562.9970803,52.500009062672355,13.476811146693512,4.540977396736393,p2,m1-p2-1790021228
1790021563.9970715,52.50001430276544,13.476762419562537,3.4963996261851276,p2,m1-p2-1790021228
1790021564.9970622,52.500014507661255,13.476760514255735,3.4491484317395305,p2,m1-p2-1790021228
1790021565.9995577,52.50001473184689,13.476758429574641,3.3966939947712724,p2,m1-p2-1790021228
1790021566.9995747,52.50001501694036,13.476755778517346,3.3287898102345865,p2,m1-p2-1790021228
1790021567.999579,52.50001534668093,13.476752712290896,3.248478304167916,p2,m1-p2-1790021228
1790021568.9995966,52.500015502287724,13.476751265317988,3.2098892254935807,p2,m1-p2-1790021228
1790021569.9996214,52.50001641199204,13.47675116484535,3.1191104610662643,p2,m1-p2-1790021228
1790021570.9996338,52.50001661932583,13.476748165497494,3.0410452084144466,p2,m1-p2-1790021228
1790021571.999656,52.50001669454564,13.476747362870656,3.019452593841247,p2,m1-p2-1790021228
1790021572.9996777,52.5000167370224,13.47674690962543,3.0072027239691588,p2,m1-p2-1790021228
1790021573.9996834,52.50001822426079,13.476731040154391,2.540619750769996,p2,m1-p2-1790021228
1790021574.999702,52.5000182242655,13.476731040104157,2.5406389438525316,p2,m1-p2-1790021228
1790021575.9997244,52.50001822427022,13.476731040053922,2.5406581147417477,p2,m1-p2-1790021228
1790021576.9997315,52.500018224274925,13.476731040003683,2.54067725644627,p2,m1-p2-1790021228
1790021577.9997482,52.500018224279636,13.47673103995345,2.540696379928497,p2,m1-p2-1790021228
1790021578.999764,52.500018224284354,13.476731039903214,2.540715630075147,p2,m1-p2-1790021228
1790021579.999765,52.500018224289086,13.47673103985298,2.540734707946714,p2,m1-p2-1790021228
1790021580.9997644,52.5000182242938,13.476731039802745,2.5407538830474614,p2,m1-p2-1790021228
1790021581.999763,52.50001822429851,13.476731039752504,2.5407731191417833,p2,m1-p2-1790021228
1790021582.9997616,52.500018224303226,13.476731039702267,2.540792258581346,p2,m1-p2-1790021228
1790021583.9997602,52.500019281691515,13.476734068765506,2.5287540325607,p2,m1-p2-1790021228
1790021584.9997573,52.50001928169486,13.476734068711933,2.5287730641474084,p2,m1-p2-1790021228
1790021585.9997544,52.5000192816982,13.476734068658354,2.5287925163435823,p2,m1-p2-1790021228
1790021586.999752,52.50001928170154,13.476734068604777,2.528811810378507,p2,m1-p2-1790021228
1790021587.9997482,52.50001928170487,13.476734068551199,2.5288310184869083,p2,m1-p2-1790021228
1790021588.999745,52.5000192817082,13.476734068497619,2.5288504591120695,p2,m1-p2-1790021228
1790021589.9997416,52.50001928171153,13.476734068444038,2.5288696587696835,p2,m1-p2-1790021228
1790021590.9997373,52.50001928171487,13.476734068390458,2.5288890321495248,p2,m1-p2-1790021228
1790021591.9997327,52.50001928171821,13.476734068336878,2.5289083860521395,p2,m1-p2-1790021228
1790021592.9997275,52.50001928172155,13.4767340682833,2.528927629750296,p2,m1-p2-1790021228
1790021593.9997227,52.50001897827693,13.476735043302131,2.517594188357498,p2,m1-p2-1790021228
1790021594.9997177,52.50001886975799,13.476735379721259,2.513610510468978,p2,m1-p2-1790021228
1790021595.9997125,52.50001881224889,13.476735561174408,2.5113576180770836,p2,m1-p2-1790021228
1790021596.9997067,52.500018802874564,13.47673559759506,2.510588721568861,p2,m1-p2-1790021228
1790021597.9997015,52.50001880287891,13.476735597546748,2.5106096971949072,p2,m1-p2-1790021228
1790021598.9996948,52.500018797223944,13.476735615964959,2.510371576530881,p2,m1-p2-1790021228
1790021599.9996896,52.50001879722394,13.47673561596497,2.510392534895812,p2,m1-p2-1790021228
1790021600.9996836,52.50001872729415,13.47673584372652,2.507205774111725,p2,m1-p2-1790021228
1790021601.9996777,52.500018716183334,13.476735879914514,2.506716700201027,p2,m1-p2-1790021228
1790021602.999671,52.50001863644843,13.476736139611397,2.503074643426211,p2,m1-p2-1790021228
1790021603.9996648,52.50001856398297,13.476736375631665,2.4997617657792692,p2,m1-p2-1790021228
1790021604.999658,52.50001849912904,13.476736586861096,2.496795317947431,p2,m1-p2-1790021228
1790021605.999651,52.500018436236076,13.476736791703724,2.4939156357624674,p2,m1-p2-1790021228
1790021606.9996443,52.500018432786895,13.476736802937715,2.493777602948919,p2,m1-p2-1790021228
1790021607.9996376,52.50001843278689,13.476736802937722,2.493798920762483,p2,m1-p2-1790021228
1790021608.999631,52.50001843278689,13.476736802937733,2.493819978497033,p2,m1-p2-1790021228
1790021609.9996238,52.5000184292925,13.476736814318954,2.493679784786331,p2,m1-p2-1790021228
1790021610.9996161,52.5000184292925,13.476736814318967,2.49370111065979,p2,m1-p2-1790021228
1790021611.9996092,52.500018425386685,13.476736827040224,2.4935419791007463,p2,m1-p2-1790021228
1790021612.9996023,52.50001842166199,13.476736839171588,2.4933913354973227,p2,m1-p2-1790021228
1790021613.9995947,52.500018415839726,13.476736858134776,2.4931436390416573,p2,m1-p2-1790021228
1790021614.9995875,52.50001841583972,13.47673685813479,2.49316502716643,p2,m1-p2-1790021228
1790021615.9995804,52.50001845056545,13.47673801160999,2.4832166219937117,p2,m1-p2-1790021228
1790021616.999573,52.50001844964502,13.476738014564699,2.4831954785283195,p2,m1-p2-1790021228
1790021617.9995654,52.50001844964501,13.476738014564713,2.483216931088116,p2,m1-p2-1790021228
1790021618.9995575,52.50001935492468,13.476737362349695,2.479572567950782,p2,m1-p2-1790021228
1790021619.9995496,52.50001961397688,13.476737881905807,2.4682925707398438,p2,m1-p2-1790021228
1790021620.9995422,52.50001961099445,13.476737891098587,2.4681833793378303,p2,m1-p2-1790021228
1790021621.9995353,52.500019605586935,13.476737907766214,2.467967843385754,p2,m1-p2-1790021228
1790021622.999527,52.50001959836208,13.476737930034448,2.4676691569191407,p2,m1-p2-1790021228
1790021623.99952,52.5000195902012,13.476737955188828,2.46733337574188,p2,m1-p2-1790021228
1790021624.9995115,52.50001958426652,13.47673797348135,2.467094987251492,p2,m1-p2-1790021228
1790021625.9995046,52.50001957891918,13.476737989963528,2.4668821193312644,p2,m1-p2-1790021228
1790021626.9994962,52.50001945724617,13.476738364997681,2.4615690148343488,p2,m1-p2-1790021228
1790021627.999488,52.500019456564225,13.476738367099639,2.461560574557612,p2,m1-p2-1790021228
1790021628.9994812,52.50001945639054,13.476738367634992,2.4615742850809705,p2,m1-p2-1790021228
1790021629.9994736,52.50001945528249,13.476738371050383,2.4615472245472176,p2,m1-p2-1790021228
1790021630.9994657,52.50001945528249,13.476738371050407,2.461568610103423,p2,m1-p2-1790021228
1790021631.9994574,52.500019451842476,13.476738381653602,2.4614387854845012,p2,m1-p2-1790021228
1790021632.9994493,52.50001945184247,13.476738381653632,2.4614602070612746,p2,m1-p2-1790021228
1790021633.9994416,52.50001945184245,13.476738381653663,2.4614815329764888,p2,m1-p2-1790021228
1790021634.9994335,52.500019328770406,13.476738761000078,2.4560944972660264,p2,m1-p2-1790021228
1790021635.999425,52.500019210000666,13.476739127085452,2.450885063885902,p2,m1-p2-1790021228
1790021636.9994183,52.500019093499326,13.476739486178959,2.4457649233079897,p2,m1-p2-1790021228
1790021637.9994102,52.500018979803855,13.476739836623837,2.4407580896389027,p2,m1-p2-1790021228
1790021638.999401,52.50001897696047,13.476739845388058,2.440653737096118,p2,m1-p2-1790021228
1790021639.9993935,52.50001886350587,13.476740195090548,2.435646914040375,p2,m1-p2-1790021228
1790021640.9993858,52.500018862317205,13.476740198754387,2.4356159052206445,p2,m1-p2-1790021228
1790021641.9993777,52.500018860123575,13.47674020551581,2.435540244363777,p2,m1-p2-1790021228
1790021642.9993694,52.50001874817101,13.476740550588488,2.430589061010655,p2,m1-p2-1790021228
1790021643.999361,52.50001874291122,13.476740566800828,2.430376837926543,p2,m1-p2-1790021228
1790021644.9993536,52.50001863048382,13.476740913337121,2.4253940373142577,p2,m1-p2-1790021228
1790021645.9993453,52.5000185193635,13.47674125584459,2.420459343474471,p2,m1-p2-1790021228
1790021646.9993372,52.50001841089236,13.476741590186466,2.4156330004789153,p2,m1-p2-1790021228
1790021647.9993293,52.50001840988792,13.476741593282462,2.4156097582015295,p2,m1-p2-1790021228
