ts,lat,lon,h_acc,point_id,session
1790020654.051868,52.50007672641236,13.476817837368522,2.542134302786082,p2,m1-p2-1790020596
1790020655.050424,52.50007668343981,13.476817828575635,2.542154036450779,p2,m1-p2-1790020596
1790020656.0512338,52.50007574041383,13.476817068881962,2.528113457579372,p2,m1-p2-1790020596
1790020657.0525138,52.500075716934944,13.476817060170028,2.5280582155502853,p2,m1-p2-1790020596
1790020658.0509467,52.50007484949574,13.476816235174548,2.517957829265606,p2,m1-p2-1790020596
1790020659.0505896,52.50007404935764,13.476815467480439,2.508157247902543,p2,m1-p2-1790020596
1790020660.0520062,52.500074074638874,13.476815539005566,2.5081393365848927,p2,m1-p2-1790020596
1790020661.052256,52.50007405558972,13.47681559723185,2.508028647921813,p2,m1-p2-1790020596
1790020662.045549,52.500073332764615,13.476815078146139,2.4989212241115335,p2,m1-p2-1790020596
1790020663.0472054,52.50007333728507,13.47681495677732,2.498781233571824,p2,m1-p2-1790020596
1790020664.0472035,52.5000739563537,13.476817435162781,2.4877493285697097,p2,m1-p2-1790020596
1790020665.0515795,52.50007396553921,13.476817450363864,2.4873622214488247,p2,m1-p2-1790020596
1790020666.05129,52.50007401455842,13.476817448648664,2.487382452614712,p2,m1-p2-1790020596
1790020667.0511513,52.50007402300505,13.476817519605335,2.4869902783586895,p2,m1-p2-1790020596
1790020668.0526557,52.50007402972067,13.476817581470291,2.487010590514683,p2,m1-p2-1790020596
1790020669.0520723,52.50007403173111,13.476817564481841,2.4870307675687338,p2,m1-p2-1790020596
1790020670.0531268,52.500074811706554,13.476816326814784,2.4785351678776197,p2,m1-p2-1790020596
1790020671.0513692,52.50007486036591,13.476816312035645,2.4785553963046247,p2,m1-p2-1790020596
1790020672.0513601,52.50007433941532,13.476815721687473,2.4691341151727513,p2,m1-p2-1790020596
1790020673.0541654,52.50007430861379,13.476815692947845,2.4691122303274375,p2,m1-p2-1790020596
1790020674.0500448,52.5000743311368,13.476815687401555,2.469132453077287,p2,m1-p2-1790020596
1790020675.045855,52.50007432233865,13.476815692312574,2.4691525454720886,p2,m1-p2-1790020596
1790020676.049292,52.5000737966048,13.476815135608897,2.4604962949598876,p2,m1-p2-1790020596
1790020677.0513728,52.50007329987567,13.476814659886967,2.4523084173787173,p2,m1-p2-1790020596
1790020678.049662,52.50007330605808,13.476814664417976,2.4522098476987293,p2,m1-p2-1790020596
1790020679.0513053,52.500073338489884,13.476814643126385,2.4522090979955493,p2,m1-p2-1790020596
1790020680.0506253,52.50007407231671,13.476816681010893,2.446127896468233,p2,m1-p2-1790020596
1790020681.0493267,52.500074075843116,13.476816680954942,2.446148424921159,p2,m1-p2-1790020596
1790020682.0522084,52.500074084350935,13.476816644718493,2.4461411712371954,p2,m1-p2-1790020596
1790020683.0516677,52.500074086381474,13.476816661896551,2.4461617136352265,p2,m1-p2-1790020596
1790020684.0519853,52.50007407606489,13.476816702973393,2.446146011512749,p2,m1-p2-1790020596
1790020685.0512114,52.50007405619588,13.476816718648488,2.4461663838363026,p2,m1-p2-1790020596
1790020686.0508661,52.50007348569076,13.47681550242489,2.439217709784956,p2,m1-p2-1790020596
1790020687.0503592,52.50007302318521,13.476815038859225,2.4307846830615274,p2,m1-p2-1790020596
1790020688.0505853,52.50007297714042,13.476814984323807,2.430597343745572,p2,m1-p2-1790020596
1790020689.0508459,52.500072964432974,13.476814996523558,2.4305694943069684,p2,m1-p2-1790020596
1790020690.049327,52.50007295283748,13.476815029083342,2.430590011523226,p2,m1-p2-1790020596
1790020691.0494494,52.50007290363849,13.476815082279483,2.430282284920676,p2,m1-p2-1790020596
1790020692.0519526,52.50007283860765,13.47681510781149,2.429890076896654,p2,m1-p2-1790020596
1790020693.0514321,52.50007279748383,13.476815133466742,2.4296745015736394,p2,m1-p2-1790020596
1790020694.049639,52.50007307443871,13.476816226732547,2.4124054754433892,p2,m1-p2-1790020596
1790020695.05076,52.500073034835545,13.476816288652117,2.412253609085482,p2,m1-p2-1790020596
1790020696.0495563,52.50007233518643,13.476816090346187,2.4029400220234187,p2,m1-p2-1790020596
1790020697.0437937,52.50007162752699,13.476815928163493,2.3938905257761127,p2,m1-p2-1790020596
1790020698.051762,52.50007164116288,13.476815894741495,2.393789512886386,p2,m1-p2-1790020596
1790020699.052359,52.50007163735215,13.476815948861315,2.393790816207559,p2,m1-p2-1790020596
1790020700.053434,52.50007164959322,13.476815903176194,2.3938118596575357,p2,m1-p2-1790020596
1790020701.0514283,52.50007099706475,13.476815708491802,2.384852505711874,p2,m1-p2-1790020596
1790020702.0453024,52.500071038223055,13.476815631986538,2.3845896864944955,p2,m1-p2-1790020596
1790020703.05027,52.50007051242264,13.476815313363181,2.375490393898343,p2,m1-p2-1790020596
1790020704.051791,52.500070553793755,13.476815303436515,2.3755116776380345,p2,m1-p2-1790020596
1790020705.0494561,52.500070575251364,13.47681522102733,2.375440821580517,p2,m1-p2-1790020596
1790020706.0532193,52.50007054274732,13.476815252983313,2.3750498725678506,p2,m1-p2-1790020596
1790020707.0507653,52.50007050918287,13.476815128118337,2.3748361617846623,p2,m1-p2-1790020596
1790020708.0429387,52.50007053185703,13.476815133876922,2.3748568654507864,p2,m1-p2-1790020596
1790020709.0504806,52.50007162479475,13.476817284610998,2.370547867248812,p2,m1-p2-1790020596
1790020710.0515027,52.500071644769626,13.476817287989181,2.3705691321305467,p2,m1-p2-1790020596
1790020711.051413,52.50007163098658,13.476817210680215,2.3705349763441226,p2,m1-p2-1790020596
1790020712.051831,52.50007118021016,13.476816643317957,2.3617684162557597,p2,m1-p2-1790020596
1790020713.0529332,52.500071095468215,13.476816590401603,2.3615307440818705,p2,m1-p2-1790020596
1790020714.0521302,52.500070529562684,13.476816005592287,2.353341855556475,p2,m1-p2-1790020596
1790020715.0526643,52.50006912381212,13.476814120416705,2.338199058172822,p2,m1-p2-1790020596
1790020716.0515685,52.500068665880015,13.476813500378029,2.330629819848869,p2,m1-p2-1790020596
1790020717.051402,52.50006866300187,13.476813464110078,2.3306001372557534,p2,m1-p2-1790020596
1790020718.0519896,52.500068620429225,13.47681341805931,2.330447886894867,p2,m1-p2-1790020596
1790020719.0516148,52.50006862558799,13.476813308320683,2.3304428361750227,p2,m1-p2-1790020596
1790020720.052621,52.50006813820755,13.476812421711836,2.322708221057067,p2,m1-p2-1790020596
1790020721.0465865,52.500067629473946,13.476811606462165,2.3152369753020077,p2,m1-p2-1790020596
1790020722.0532591,52.500067129093615,13.476810748910365,2.308011816344181,p2,m1-p2-1790020596
1790020723.0481486,52.50006714561074,13.476810769571076,2.307922343737579,p2,m1-p2-1790020596
1790020724.0531468,52.50006717673568,13.476810710146443,2.3077922688385915,p2,m1-p2-1790020596
1790020725.0554593,52.50006684720759,13.476809989956143,2.296818382037195,p2,m1-p2-1790020596
1790020726.0548503,52.50006644374931,13.476809020402346,2.28977216635782,p2,m1-p2-1790020596
1790020727.0479584,52.500066071031746,13.47680802988543,2.2828945477045783,p2,m1-p2-1790020596
1790020728.0504203,52.50006574192465,13.476807096597069,2.2764461082501564,p2,m1-p2-1790020596
1790020729.0230675,52.50006579074441,13.476807084774707,2.276467286279788,p2,m1-p2-1790020596
1790020730.0216541,52.50006554642855,13.476806124838282,2.2701411270515375,p2,m1-p2-1790020596
1790020731.0202208,52.500065314088886,13.476805182009148,2.263943979754731,p2,m1-p2-1790020596
1790020732.0188296,52.50006530847611,13.476805156467492,2.2637269147114343,p2,m1-p2-1790020596
1790020733.0175674,52.50006529672758,13.476805130787948,2.263476056181669,p2,m1-p2-1790020596
1790020734.0163507,52.500065287361096,13.476805119373541,2.2634996140342154,p2,m1-p2-1790020596
1790020735.0152175,52.50006527706864,13.476805152957125,2.2635231603641235,p2,m1-p2-1790020596
1790020736.0141973,52.50006528851242,13.476805154448202,2.2634306224843503,p2,m1-p2-1790020596
1790020737.0132146,52.500065035551394,13.476804307864569,2.2503731415894825,p2,m1-p2-1790020596
1790020738.0122929,52.50006480844414,13.476803440999662,2.243833479604407,p2,m1-p2-1790020596
1790020739.011469,52.50006482836109,13.476803404447686,2.2438572466420865,p2,m1-p2-1790020596
1790020740.010671,52.50006460898827,13.476802477632786,2.237451400148531,p2,m1-p2-1790020596
1790020741.0099292,52.50006389009053,13.476800874471744,2.2354104429731994,p2,m1-p2-1790020596
1790020742.0092678,52.5000638771115,13.476800845409834,2.2353718765199595,p2,m1-p2-1790020596
1790020743.0086179,52.5000638635817,13.476800828040837,2.2351608748256844,p2,m1-p2-1790020596
1790020744.0080252,52.500063874967374,13.47680082610804,2.235101147681096,p2,m1-p2-1790020596
1790020745.0074754,52.50006390339574,13.476800794936032,2.235058492797319,p2,m1-p2-1790020596
1790020746.0069556,52.500063920621685,13.476800703096842,2.2350820915991765,p2,m1-p2-1790020596
1790020747.0064652,52.500063706934164,13.476799599688272,2.22835421956331,p2,m1-p2-1790020596
1790020748.0060077,52.50006349412627,13.476798467555216,2.2218261473408965,p2,m1-p2-1790020596
1790020749.005579,52.500063295170555,13.476797319086028,2.215540624592394,p2,m1-p2-1790020596
1790020750.0051708,52.50006310469606,13.476796143311054,2.2093337759095206,p2,m1-p2-1790020596
1790020751.0047953,52.50006291006756,13.476794895329425,2.2032132993142404,p2,m1-p2-1790020596
1790020752.0044367,52.50006269628632,13.476793660773962,2.1972198603643855,p2,m1-p2-1790020596
1790020753.0041041,52.50006246172945,13.476792459309623,2.1915278181829625,p2,m1-p2-1790020596
1790020754.0037873,52.50006245641113,13.476792429695996,2.1914773522195428,p2,m1-p2-1790020596
1790020755.0034914,52.50006218269962,13.47679117603716,2.1857572605609676,p2,m1-p2-1790020596
1790020756.0032125,52.50006190935422,13.476789992576004,2.1801516841627873,p2,m1-p2-1790020596
1790020757.0029535,52.50006220385109,13.476789976054254,2.1797264923708988,p2,m1-p2-1790020596
1790020758.0027075,52.50006194970383,13.476788758773994,2.1741288695482153,p2,m1-p2-1790020596
1790020759.0024776,52.50006195891867,13.476788780787308,2.1741531328517554,p2,m1-p2-1790020596
1790020760.0022588,52.50006195360237,13.47678873312773,2.1740212367414027,p2,m1-p2-1790020596
1790020761.0020561,52.500061972758544,13.476788774876322,2.1740454900410486,p2,m1-p2-1790020596
1790020762.0018625,52.500061731446685,13.476787753373264,2.1684464936724503,p2,m1-p2-1790020596
1790020763.0016837,52.50006173041139,13.47678780432943,2.1683850178242285,p2,m1-p2-1790020596
1790020764.0015125,52.50006241603235,13.476789298485976,2.1653726426459365,p2,m1-p2-1790020596
1790020765.001351,52.50006217571644,13.476788477898118,2.1599283634797226,p2,m1-p2-1790020596
1790020766.001201,52.50006216145481,13.4767884958816,2.1599529303737635,p2,m1-p2-1790020596
1790020767.0010588,52.50006214779623,13.476788508696014,2.159941450169072,p2,m1-p2-1790020596
1790020768.000924,52.50006187163866,13.476787819037176,2.1546062410372615,p2,m1-p2-1790020596
1790020769.0007977,52.50006143546211,13.476787263748829,2.148760635792853,p2,m1-p2-1790020596
1790020770.0006785,52.50006089771253,13.476784816023956,2.1434680705194733,p2,m1-p2-1790020596
1790020771.0005662,52.50006091037399,13.47678477567725,2.143449061677419,p2,m1-p2-1790020596
1790020772.0004606,52.50006065291662,13.476784162869238,2.138203690832572,p2,m1-p2-1790020596
1790020773.0003612,52.50006091437602,13.47678498004725,2.129761679788627,p2,m1-p2-1790020596
1790020774.0002663,52.50006067671987,13.47678429324174,2.1246081683355116,p2,m1-p2-1790020596
1790020775.0001774,52.500060713553744,13.476784260362209,2.1245700850976257,p2,m1-p2-1790020596
1790020776.0000925,52.500060731697886,13.476784238968119,2.124595258114538,p2,m1-p2-1790020596
1790020777.0000114,52.50006058273314,13.476783460279458,2.119419829681237,p2,m1-p2-1790020596
1790020777.9999368,52.50006060970849,13.476783432224867,2.119445014074438,p2,m1-p2-1790020596
1790020778.999866,52.50006047084758,13.476782600390193,2.1143206978073046,p2,m1-p2-1790020596
1790020779.9997978,52.500060467516455,13.476782571616381,2.1142383299950227,p2,m1-p2-1790020596
1790020780.9997337,52.50006048507317,13.476782484136399,2.114177645839855,p2,m1-p2-1790020596
1790020781.9996724,52.50006049743952,13.476782417917653,2.1141130294945762,p2,m1-p2-1790020596
1790020782.9996147,52.50006038013262,13.476781428648298,2.108803682534262,p2,m1-p2-1790020596
1790020783.9995604,52.50006026359071,13.476780464704058,2.1035810733578484,p2,m1-p2-1790020596
1790020784.999508,52.50006026685304,13.476780488201632,2.103606616927016,p2,m1-p2-1790020596
1790020785.9994583,52.50006028056855,13.476780486773826,2.1036321685603587,p2,m1-p2-1790020596
1790020786.9994106,52.50006028726077,13.47678048551202,2.103580024583008,p2,m1-p2-1790020596
1790020787.9993665,52.500060266853296,13.476780508611666,2.1036054102715696,p2,m1-p2-1790020596
1790020788.999323,52.50006014892885,13.476779643761446,2.0984934172648133,p2,m1-p2-1790020596
1790020789.9992836,52.50006003633102,13.476778862637266,2.0934679310831785,p2,m1-p2-1790020596
1790020790.9992437,52.500060019886995,13.476778891706534,2.0934934180478537,p2,m1-p2-1790020596
1790020791.9992065,52.500060017768504,13.47677889563032,2.093436046212693,p2,m1-p2-1790020596
1790020792.9991708,52.50006079775384,13.476780438427513,2.090731001335489,p2,m1-p2-1790020596
1790020793.9991372,52.50006079918116,13.476780429301833,2.0907458442802045,p2,m1-p2-1790020596
1790020794.9991045,52.50006066025195,13.476779733214576,2.0858376716021008,p2,m1-p2-1790020596
1790020795.9990735,52.50006065770979,13.476779775138677,2.085863120691285,p2,m1-p2-1790020596
1790020796.999044,52.50006065124501,13.476779836307102,2.0858383288066853,p2,m1-p2-1790020596
1790020797.9990144,52.500060152443965,13.476778424306373,2.081837629162269,p2,m1-p2-1790020596
1790020798.9989867,52.50006012784331,13.476778461572668,2.081805445177971,p2,m1-p2-1790020596
1790020799.9989603,52.500060113056165,13.476778559484167,2.0817883475147307,p2,m1-p2-1790020596
1790020800.9989352,52.5000601157271,13.476778571265777,2.0818138675121824,p2,m1-p2-1790020596
1790020801.9989097,52.50006098777489,13.476780342143101,2.0755890087253626,p2,m1-p2-1790020596
1790020802.9988868,52.500060772795635,13.476779798358832,2.070754113502295,p2,m1-p2-1790020596
1790020803.9988637,52.500060756245844,13.47677981042956,2.0707797712611966,p2,m1-p2-1790020596
1790020804.99884,52.500060535962206,13.476779348958711,2.0660794463683825,p2,m1-p2-1790020596
1790020805.9988189,52.50006052768924,13.476779359141814,2.0661052178806414,p2,m1-p2-1790020596
1790020806.998798,52.50006035354323,13.476778902100866,2.0617018071321227,p2,m1-p2-1790020596
1790020807.9987779,52.50006039160544,13.476778869298583,2.061727592667551,p2,m1-p2-1790020596
1790020808.9987578,52.50006037775657,13.476778864119304,2.0617192864913165,p2,m1-p2-1790020596
1790020809.9987388,52.50006038260528,13.476778859904869,2.061568185153889,p2,m1-p2-1790020596
1790020810.9987202,52.50006023866073,13.47677824560679,2.0570488314236925,p2,m1-p2-1790020596
1790020811.9987018,52.50006023893887,13.476778245514685,2.0570045258709757,p2,m1-p2-1790020596
1790020812.9986844,52.500060255565735,13.476778174082611,2.0570304285878245,p2,m1-p2-1790020596
1790020813.9986663,52.5000602508277,13.476778140160349,2.0570562042384557,p2,m1-p2-1790020596
1790020814.99865,52.500060274118326,13.47677814696697,2.056986177283637,p2,m1-p2-1790020596
1790020815.9986331,52.5000602772397,13.476778130731232,2.0568754066343398,p2,m1-p2-1790020596
1790020816.9986176,52.500060270897485,13.476778152738627,2.056809496933799,p2,m1-p2-1790020596
1790020817.9986014,52.50005975493033,13.476778026988445,2.0454278164341506,p2,m1-p2-1790020596
1790020818.9985852,52.50005974012365,13.476778044826615,2.045454117464122,p2,m1-p2-1790020596
1790020819.9985702,52.50005976241038,13.47677808619329,2.0454799721258845,p2,m1-p2-1790020596
1790020820.9985552,52.50005973579428,13.476778114391218,2.0455035056249606,p2,m1-p2-1790020596
1790020821.99854,52.50006027701558,13.476779672028174,2.0420328825395644,p2,m1-p2-1790020596
1790020822.9985256,52.50006005482367,13.476779202614239,2.0374139902011326,p2,m1-p2-1790020596
1790020823.9985108,52.500059810690004,13.476778787115915,2.03284656491984,p2,m1-p2-1790020596
1790020824.9984975,52.50005978460011,13.476778768648535,2.0326585537564332,p2,m1-p2-1790020596
1790020825.9984837,52.50005977472654,13.476778817168578,2.0326847209378864,p2,m1-p2-1790020596
1790020826.9984703,52.50005993058737,13.476776981672419,2.0298874567021477,p2,m1-p2-1790020596
1790020827.998456,52.50005963980128,13.476776568265487,2.025306176015008,p2,m1-p2-1790020596
1790020828.9984424,52.50005935097272,13.476776149067833,2.0209332051260875,p2,m1-p2-1790020596
1790020829.9984288,52.50005932833968,13.47677613864506,2.020853555495623,p2,m1-p2-1790020596
1790020830.998416,52.50005895864137,13.476775096423713,2.0155598540967925,p2,m1-p2-1790020596
1790020831.998403,52.50005895864134,13.47677509642367,2.0155861592888598,p2,m1-p2-1790020596
1790020832.9983902,52.50005867082711,13.476774701088196,2.0114259514076758,p2,m1-p2-1790020596
1790020833.9983778,52.5000586664789,13.476774695115605,2.0178827233263017,p2,m1-p2-1790020596
1790020834.9983654,52.500058662936965,13.476774690250487,2.017857263135358,p2,m1-p2-1790020596
1790020835.9983516,52.500058652746404,13.47677467625295,2.0177344268757658,p2,m1-p2-1790020596
1790020836.99834,52.50005865274638,13.476774676252905,2.0177608080737373,p2,m1-p2-1790020596
1790020837.9983277,52.50005835255627,13.476774263918209,2.0133961079228575,p2,m1-p2-1790020596
1790020838.9983153,52.50005808133828,13.47677389137899,2.0094469869181815,p2,m1-p2-1790020596
1790020839.9983025,52.50005807972124,13.476773889157867,2.0094498079276297,p2,m1-p2-1790020596
1790020840.9982905,52.500057814725245,13.476773525165035,2.005584214990468,p2,m1-p2-1790020596
1790020841.9982789,52.50005779890828,13.476773503439182,2.0053782537702842,p2,m1-p2-1790020596
1790020842.9982665,52.50005779890825,13.476773503439142,2.005404742510851,p2,m1-p2-1790020596
1790020843.998255,52.50005779890822,13.476773503439105,2.005431268006484,p2,m1-p2-1790020596
1790020844.998243,52.50005779666949,13.476773500364011,2.005424884500153,p2,m1-p2-1790020596
1790020845.9982305,52.50005779666946,13.476773500363972,2.005451442643386,p2,m1-p2-1790020596
1790020846.9982224,52.500057517748395,13.476773117243974,2.001372471352099,p2,m1-p2-1790020596
1790020847.9982083,52.50005751774836,13.476773117243935,2.0013990724836557,p2,m1-p2-1790020596
1790020848.9981961,52.50005751437236,13.476773112606717,2.001375979263037,p2,m1-p2-1790020596
1790020849.9981842,52.5000580772093,13.476773742458127,2.0,p2,m1-p2-1790020596
1790020850.998173,52.50005807720928,13.476773742458088,2.0000266811210015,p2,m1-p2-1790020596
1790020851.9981608,52.500058068198435,13.476773730099824,2.0,p2,m1-p2-1790020596
1790020852.9981499,52.500057777732,13.476773312342505,2.0,p2,m1-p2-1790020596
1790020853.998138,52.50005777773198,13.476773312342461,2.0000267505951386,p2,m1-p2-1790020596
1790020854.9991598,52.50005777773195,13.476773312342416,2.0000534365078253,p2,m1-p2-1790020596
1790020855.999207,52.500056925974306,13.476772768974303,2.000050074807959,p2,m1-p2-1790020596
1790020856.999238,52.50005691310658,13.47677275121068,2.0,p2,m1-p2-1790020596
1790020857.9992828,52.50005690299923,13.476772737257685,2.0,p2,m1-p2-1790020596
1790020858.9993267,52.50005689203316,13.476772722119248,2.0,p2,m1-p2-1790020596
1790020859.9993546,52.50005689203312,13.476772722119195,2.0000264428616723,p2,m1-p2-1790020596
1790020860.9993982,52.50005689203307,13.476772722119142,2.000053064289843,p2,m1-p2-1790020596
1790020861.9994326,52.500056892033044,13.47677272211909,2.000079753292509,p2,m1-p2-1790020596
1790020862.9994557,52.500056892033,13.476772722119035,2.0001059454573795,p2,m1-p2-1790020596
1790020863.9994934,52.50005689203296,13.47677272211898,2.000132602322429,p2,m1-p2-1790020596
1790020864.9995248,52.50005687493407,13.476772698514317,2.0,p2,m1-p2-1790020596
1790020865.9995418,52.50005686489543,13.476772684656172,2.0,p2,m1-p2-1790020596
1790020866.9995704,52.500056850564,13.476772664871937,2.0,p2,m1-p2-1790020596
1790020867.9995964,52.50005684423825,13.476772656139376,2.0,p2,m1-p2-1790020596
1790020868.99961,52.50005684423819,13.476772656139303,2.0000266593979226,p2,m1-p2-1790020596
1790020869.9996228,52.50005684423814,13.476772656139232,2.0000534762621722,p2,m1-p2-1790020596
1790020870.9996326,52.50005684136747,13.476772652176335,2.0000372862086597,p2,m1-p2-1790020596
1790020871.999642,52.50005683217629,13.476772639488104,2.0,p2,m1-p2-1790020596
1790020872.9996502,52.500056832176234,13.47677263948803,2.0000265643083175,p2,m1-p2-1790020596
1790020873.999656,52.500056832176185,13.476772639487953,2.0000533109271563,p2,m1-p2-1790020596
1790020874.9996624,52.50005683771589,13.476772891923979,2.000003159906862,p2,m1-p2-1790020596
1790020875.9996672,52.50005683129036,13.476772883030286,2.0,p2,m1-p2-1790020596
1790020876.9996705,52.50005644557878,13.47677234915911,2.0,p2,m1-p2-1790020596
1790020877.9996738,52.5000564310282,13.476772329019363,2.0,p2,m1-p2-1790020596
1790020878.9996762,52.500056431028135,13.47677232901928,2.000026783570614,p2,m1-p2-1790020596
1790020879.9996777,52.500056428432565,13.476772325426698,2.000014766686812,p2,m1-p2-1790020596
1790020880.9996777,52.50005611326308,13.47677139734722,2.0000023429865914,p2,m1-p2-1790020596
1790020881.999679,52.50005571644619,13.476770851039465,2.0,p2,m1-p2-1790020596
1790020882.9996777,52.50005532494562,13.476770312050812,2.0,p2,m1-p2-1790020596
1790020883.999676,52.500055324945556,13.47677031205073,2.0000268898975704,p2,m1-p2-1790020596
1790020884.9996748,52.5000553249455,13.476770312050649,2.0000533888867777,p2,m1-p2-1790020596
1790020885.9996724,52.50005530782582,13.47677028848154,2.0,p2,m1-p2-1790020596
1790020886.99967,52.50005529416558,13.47677026967514,2.0,p2,m1-p2-1790020596
1790020887.9996662,52.500055294165506,13.476770269675045,2.000026340719511,p2,m1-p2-1790020596
1790020888.999663,52.50005527789292,13.476770247272176,2.0,p2,m1-p2-1790020596
1790020889.9996586,52.50005484408297,13.476769650035136,2.0,p2,m1-p2-1790020596
1790020890.9996543,52.5000548440829,13.476769650035036,2.000026664149564,p2,m1-p2-1790020596
