ts,lat,lon,h_acc,point_id,session
1789730680.0001502,52.545026581503954,13.35389770018191,4.8093203776093105,p1,m1-p1-1789730659
1789730681.000125,52.54502658150457,13.353897700181049,4.809320280385279,p1,m1-p1-1789730659
1789730682.000102,52.5450265815052,13.353897700180184,4.809320161957566,p1,m1-p1-1789730659
1789730683.0000796,52.54502649101717,13.353897829307547,4.6760226571058,p1,m1-p1-1789730659
1789730684.0000577,52.54502649101814,13.353897829306177,4.676023920265614,p1,m1-p1-1789730659
1789730685.0000367,52.545026491019115,13.353897829304804,4.676025174143426,p1,m1-p1-1789730659
1789730686.0000172,52.54502649102008,13.353897829303433,4.676026245496867,p1,m1-p1-1789730659
1789730686.9999974,52.545026491021055,13.353897829302062,4.676027441866976,p1,m1-p1-1789730659
1789730687.99998,52.54502649102203,13.353897829300688,4.67602872067906,p1,m1-p1-1789730659
1789730688.9999614,52.545026491022995,13.353897829299319,4.67602999442444,p1,m1-p1-1789730659
1789730689.999944,52.545026491023975,13.35389782929795,4.676031175800955,p1,m1-p1-1789730659
1789730690.999928,52.545026491024956,13.35389782929658,4.676032234094508,p1,m1-p1-1789730659
1789730691.9999118,52.545026491025936,13.353897829295207,4.676033469439835,p1,m1-p1-1789730659
1789730692.9998965,52.54502803090036,13.353906719572525,4.315398367834951,p1,m1-p1-1789730659
1789730693.9998813,52.545028317456755,13.353910286430873,4.1694621289618485,p1,m1-p1-1789730659
1789730694.9998665,52.54502844906681,13.35391350652073,4.046248803871624,p1,m1-p1-1789730659
1789730695.999853,52.54502845396378,13.353915033245684,3.9757901034587366,p1,m1-p1-1789730659
1789730696.9998398,52.54502848552508,13.353917037268989,3.9218909830424256,p1,m1-p1-1789730659
1789730697.9998255,52.54502830662421,13.353920372045295,3.8163094705490463,p1,m1-p1-1789730659
1789730698.999813,52.54502819563759,13.35392017993403,3.811300150030074,p1,m1-p1-1789730659
1789730699.9998002,52.54502724025256,13.353921937247758,3.7555892381438345,p1,m1-p1-1789730659
1789730700.9997885,52.54502639680339,13.353923765678056,3.70254276856019,p1,m1-p1-1789730659
1789730701.9997754,52.545025959921865,13.353924903631547,3.68752568731051,p1,m1-p1-1789730659
1789730702.999764,52.54502508533139,13.353927808930463,3.6279052083003123,p1,m1-p1-1789730659
1789730703.9997525,52.545025248854,13.353928320712276,3.627919808159243,p1,m1-p1-1789730659
1789730704.999741,52.5450252684569,13.353928063083238,3.6279340808360647,p1,m1-p1-1789730659
1789730705.99973,52.54502453265858,13.353930863604285,3.573862788004962,p1,m1-p1-1789730659
1789730706.9997203,52.545024057446334,13.35393277103299,3.523321580355297,p1,m1-p1-1789730659
1789730707.9997096,52.54502410879404,13.35393264299631,3.5209739097218855,p1,m1-p1-1789730659
1789730708.999699,52.54502392380805,13.353933049416822,3.5179022507123734,p1,m1-p1-1789730659
1789730709.9996884,52.545023301121574,13.353934704305782,3.4657082215861594,p1,m1-p1-1789730659
1789730710.9996781,52.54502321815695,13.353934736992642,3.4657232424607405,p1,m1-p1-1789730659
1789730711.834336,52.54502328543819,13.353933942116663,3.4148417756953795,p1,m1-p1-1789730659
1789730717.841628,52.54502334892656,13.353933192050404,3.3666292065710413,p1,m1-p1-1789730659
1789730723.847899,52.545023408934384,13.353932483104254,3.320426895672401,p1,m1-p1-1789730659
1789730738.8507318,52.545023465833644,13.353931810883443,3.2787821149452654,p1,m1-p1-1789730659
1789730753.8543649,52.54502351986243,13.353931172574974,3.2388273658013422,p1,m1-p1-1789730659
1789730768.857863,52.54502357123513,13.353930565646193,3.200457425331682,p1,m1-p1-1789730659
1789730783.863229,52.54502362014529,13.353929987810325,3.163577149176493,p1,m1-p1-1789730659
1789730798.868613,52.54502366676809,13.353929436997847,3.128097888011939,p1,m1-p1-1789730659
1789730813.8738918,52.54502371126138,13.353928911343814,3.0939013622569327,p1,m1-p1-1789730659
1789730828.879331,52.54502375377037,13.353928409132642,3.0609715377354245,p1,m1-p1-1789730659
1789730851.6950479,52.54502379623163,13.353927924434393,3.031171854376068,p1,m1-p1-1789730659
1789730853.18997,52.54502379623163,13.353927924434393,3.031171854376068,p1,m1-p1-1789730659
1789730853.193265,52.54502379623167,13.353927924434114,3.031210881420259,p1,m1-p1-1789730659
1789730853.260998,52.54502379798964,13.353927920672366,3.0312039265630393,p1,m1-p1-1789730659
1789730853.6424809,52.54502379799942,13.353927920560595,3.031555839113498,p1,m1-p1-1789730659
1789730859.243835,52.5450238368235,13.353927461120968,2.997811428275459,p1,m1-p1-1789730659
1789730874.249187,52.54502387403055,13.353927020817224,2.9682508498346576,p1,m1-p1-1789730659
1789730889.254559,52.54502390972118,13.353926598458424,2.939690397474166,p1,m1-p1-1789730659
1789730952.613251,52.54502299312046,13.353914208507183,5.338886716044465,p1,m1-p1-1789730659
1789730959.02595,52.54502299312046,13.353914208507183,5.338886716044465,p1,m1-p1-1789730659
1789730959.026082,52.54502299336626,13.353914207927449,5.395014,p1,m1-p1-1789730659
1789730959.027863,52.54502313297402,13.353913878633374,5.170587450135447,p1,m1-p1-1789730659
1789730959.0519428,52.545023138098024,13.353913867875745,5.170552966398532,p1,m1-p1-1789730659
1789730965.0369859,52.54502325990551,13.35391358048408,5.006279034971439,p1,m1-p1-1789730659
1789730980.042254,52.545023367438056,13.353913326772618,4.858461460222491,p1,m1-p1-1789730659
1789730995.0476398,52.54502346307106,13.35391310113682,4.723246221751504,p1,m1-p1-1789730659
1789731010.052928,52.54502354868062,13.35391289915031,4.598958348458098,p1,m1-p1-1789730659
1789731025.0584168,52.54502362576769,13.353912717271651,4.484208079612957,p1,m1-p1-1789730659
1789731040.0638108,52.54502369554816,13.353912552632133,4.377860466198962,p1,m1-p1-1789730659
1789731106.023333,52.545023763846984,13.353912392418582,4.321099817528605,p1,m1-p1-1789730659
1789731107.388976,52.545023763846984,13.353912392418582,4.321099817528605,p1,m1-p1-1789730659
1789731107.389441,52.54502376384702,13.353912392418508,4.321121467380514,p1,m1-p1-1789730659
1789731107.418563,52.54502376384701,13.353912392418508,4.321121474866174,p1,m1-p1-1789730659
1789731107.767195,52.545023763935745,13.353912392210345,4.3239291037265355,p1,m1-p1-1789730659
1789731113.397915,52.545023822807636,13.35391225326687,4.226626909293678,p1,m1-p1-1789730659
1789731128.399784,52.545023876709486,13.353912126053167,4.1377382761275845,p1,m1-p1-1789730659
1789731143.4052138,52.545023926247744,13.35391200913795,4.054438667402109,p1,m1-p1-1789730659
1789731158.410575,52.54502397193404,13.353911901313781,3.9761774360155697,p1,m1-p1-1789730659
1789731173.411624,52.54502401420295,13.353911801554952,3.902476773513686,p1,m1-p1-1789730659
1789731188.417038,52.545024053426154,13.35391170898433,3.832924450700976,p1,m1-p1-1789730659
1789731200.61834,52.54502343066725,13.353912084909888,3.827222699997469,p1,m1-p1-1789730659
1789731203.1358109,52.54502343066725,13.353912084909888,3.827222699997469,p1,m1-p1-1789730659
1789731203.150774,52.54502343062536,13.353912084935178,3.8274351643799047,p1,m1-p1-1789730659
1789731206.759117,52.54502348753928,13.353911740904683,3.825762432353452,p1,m1-p1-1789730659
1789731207.767622,52.54502348753928,13.353911740904683,4.459262129060139,p1,m1-p1-1789730659
1789731208.024159,52.54502348753928,13.353911740904683,4.460564471572159,p1,m1-p1-1789730659
1789731209.016497,52.54502712072382,13.353893165183893,4.303174262707894,p1,m1-p1-1789730659
1789731210.017513,52.54502822615419,13.353887513347178,4.25359403493154,p1,m1-p1-1789730659
1789731211.022918,52.545028226262914,13.353887512791275,4.25417200842416,p1,m1-p1-1789730659
1789731212.0003695,52.5450282263657,13.353887512265734,4.254632597993182,p1,m1-p1-1789730659
1789731213.000359,52.54502822647332,13.353887511715518,4.255225478321543,p1,m1-p1-1789730659
1789731214.0003357,52.545027253010566,13.353888194533303,4.244476748919801,p1,m1-p1-1789730659
1789731215.0003216,52.54502725311991,13.353888193984135,4.245072434977105,p1,m1-p1-1789730659
1789731216.0003064,52.545027253229286,13.35388819343482,4.245668016620224,p1,m1-p1-1789730659
1789731217.0002801,52.54502725333869,13.353888192885384,4.246190618699601,p1,m1-p1-1789730659
1789731218.0002675,52.54502725344812,13.353888192335777,4.24679039442696,p1,m1-p1-1789730659
1789731219.0002556,52.54502725344812,13.353888192335777,4.247377895646264,p1,m1-p1-1789730659
1789731220.0002322,52.54502725344812,13.353888192335777,4.248546887469944,p1,m1-p1-1789730659
1789731221.0002232,52.54502725344812,13.353888192335777,4.250223795963004,p1,m1-p1-1789730659
1789731222.0002112,52.54502725344812,13.353888192335777,4.25213705156438,p1,m1-p1-1789730659
1789731223.000189,52.54502725344812,13.353888192335777,4.254243412842737,p1,m1-p1-1789730659
1789731224.000183,52.54502725344812,13.353888192335777,4.256579544861231,p1,m1-p1-1789730659
1789731225.000176,52.54502782356292,13.353884056834998,4.922597318163334,p1,m1-p1-1789730659
1789731226.000156,52.54502496555306,13.353889818608524,4.234458826567702,p1,m1-p1-1789730659
1789731227.0001373,52.54502495077373,13.353889794409277,4.25960535589118,p1,m1-p1-1789730659
1789731228.0001192,52.54502495497699,13.353889764053418,4.264820870514315,p1,m1-p1-1789730659
1789731229.000101,52.54502496257126,13.353889710059072,4.274000319693109,p1,m1-p1-1789730659
1789731230.0000832,52.5450290586236,13.353869923974415,4.110893687414187,p1,m1-p1-1789730659
1789731231.000067,52.54502908747656,13.35386971787286,4.144002306183775,p1,m1-p1-1789730659
1789731232.0000505,52.5450291434919,13.35386931774199,4.20738649483545,p1,m1-p1-1789730659
1789731233.0000348,52.545029252124365,13.353868541750417,4.327144251766229,p1,m1-p1-1789730659
1789731234.0000193,52.54502946235785,13.353867039990835,4.548133739097862,p1,m1-p1-1789730659
1789731235.000004,52.54502986755894,13.353864145516278,4.9400458087045385,p1,m1-p1-1789730659
1789731235.9999893,52.5450306423653,13.353858610835028,5.593597979812466,p1,m1-p1-1789730659
1789731236.9999757,52.545032101278466,13.35384818936357,6.591302839999005,p1,m1-p1-1789730659
1789731237.9999616,52.545034767640175,13.353829142707381,7.933739883328258,p1,m1-p1-1789730659
1789731238.9999485,52.545025264538346,13.353809894990865,8.746434703776101,p1,m1-p1-1789730659
1789731239.9999352,52.54502577065382,13.353788378585357,9.373148217264733,p1,m1-p1-1789730659
1789731240.9999218,52.545023458615184,13.35379728973261,9.063794966412143,p1,m1-p1-1789730659
1789731241.9999092,52.54502643042631,13.35377838132087,9.683430525563098,p1,m1-p1-1789730659
1789731242.9998972,52.545029464463084,13.353753896597174,10.11552796376468,p1,m1-p1-1789730659
1789731243.999885,52.54503192799778,13.353729438496224,10.27180122925951,p1,m1-p1-1789730659
1789731244.9998734,52.54503538049128,13.353704740000136,10.14752046452326,p1,m1-p1-1789730659
1789731245.9998622,52.54503967138556,13.353678239508604,9.662473805223602,p1,m1-p1-1789730659
1789731246.9998507,52.54504229408669,13.353657096782044,8.914468229951964,p1,m1-p1-1789730659
1789731247.9998384,52.54504431599422,13.353640232377014,8.07160799738354,p1,m1-p1-1789730659
1789731248.9998286,52.545046698676565,13.353626161908108,7.157327892491394,p1,m1-p1-1789730659
1789731249.9998171,52.54504901131139,13.353617026414078,6.2491147672924106,p1,m1-p1-1789730659
1789731326.117216,52.54504598372588,13.353609962211397,4.561361981372192,p1,m1-p1-1789730659
1789731326.9491348,52.54504807566615,13.35361164920518,4.594698954713109,p1,m1-p1-1789730659
1789731326.972732,52.54504829591362,13.353609972785204,4.360330999539283,p1,m1-p1-1789730659
1789731328.942486,52.54504818043785,13.353614944523741,4.8217682357758065,p1,m1-p1-1789730659
1789731329.006807,52.545048640469766,13.353611450023084,4.350311693299092,p1,m1-p1-1789730659
1789731330.016336,52.545048014161445,13.353626261543734,5.675403244013101,p1,m1-p1-1789730659
1789731331.017854,52.54504665610267,13.353637500928238,6.28265328779564,p1,m1-p1-1789730659
1789731332.025928,52.545044281842436,13.353649521298117,6.674545361843363,p1,m1-p1-1789730659
1789731333.024733,52.54504357858263,13.353655101122353,7.092654833909447,p1,m1-p1-1789730659
1789731334.0000408,52.54504282684475,13.353660964379982,7.477357395361378,p1,m1-p1-1789730659
1789731335.0000505,52.54504198271379,13.35366748623405,7.853622268820462,p1,m1-p1-1789730659
1789731336.000046,52.54504108664626,13.353674487615686,8.216940692354747,p1,m1-p1-1789730659
1789731337.0000532,52.54504042941349,13.353680282244827,8.535626256136583,p1,m1-p1-1789730659
1789731338.0000591,52.54504004986851,13.35368443559584,8.802592688778493,p1,m1-p1-1789730659
1789731339.0000515,52.54503592703348,13.35370265891796,9.238653960824799,p1,m1-p1-1789730659
1789731340.0000577,52.545030534005306,13.353738656995558,10.2502309296955,p1,m1-p1-1789730659
1789731341.0000644,52.5450298782831,13.353744404063292,10.349754802746693,p1,m1-p1-1789730659
1789731342.0000565,52.54502945765229,13.353749841880349,10.544752170884868,p1,m1-p1-1789730659
1789731343.0000596,52.54502901141858,13.353761253789903,11.95587955392295,p1,m1-p1-1789730659
1789731344.0000622,52.54500681073674,13.354329010484138,10.073412407462595,p1,m1-p1-1789730659
1789731345.0000505,52.54501975757152,13.353829092365377,9.820026488390752,p1,m1-p1-1789730659
1789731346.0000544,52.545012044970875,13.353892597806146,7.730630992164875,p1,m1-p1-1789730659
1789731347.0000598,52.54500808343041,13.3539276311063,4.743223636516815,p1,m1-p1-1789730659
1789731348.000053,52.54500723824083,13.353935105413072,3.6104504535931863,p1,m1-p1-1789730659
1789731349.0000443,52.54500718625056,13.353935565178,3.5264716159452574,p1,m1-p1-1789730659
1789731350.0000367,52.54500718452543,13.353935580430273,3.5236608321232423,p1,m1-p1-1789730659
1789731351.0000272,52.54500214688266,13.353919943480253,3.5174981079816026,p1,m1-p1-1789730659
1789731352.0000186,52.54500214690362,13.35391994332792,3.5175417517709118,p1,m1-p1-1789730659
1789731353.000011,52.545002146939055,13.353919942959397,3.5176243663520697,p1,m1-p1-1789730659
1789731354.0000021,52.545002146991706,13.35391994242671,3.5177379203487087,p1,m1-p1-1789730659
1789731354.9999945,52.54500214706939,13.353919941655391,3.5178960322426978,p1,m1-p1-1789730659
1789731355.9999857,52.54500214718346,13.353919940537226,3.5181192305785216,p1,m1-p1-1789730659
1789731356.999977,52.545002147350424,13.353919938914899,3.518436751356954,p1,m1-p1-1789730659
1789731357.999968,52.54500214759424,13.353919936559757,3.518891562905078,p1,m1-p1-1789730659
1789731358.9999595,52.545002147949766,13.353919933139462,3.519545721702758,p1,m1-p1-1789730659
1789731359.9999518,52.54500214846769,13.353919928170965,3.5204896866821493,p1,m1-p1-1789730659
1789731360.9999433,52.54500658573461,13.3539371836745,3.5177003001537677,p1,m1-p1-1789730659
1789731361.9999347,52.5450064903228,13.35393567215562,3.517545820064658,p1,m1-p1-1789730659
1789731362.9999259,52.54500623203117,13.353935707127153,3.5175559770933478,p1,m1-p1-1789730659
1789731363.9999173,52.5450058042881,13.353935241343274,3.517570881647346,p1,m1-p1-1789730659
1789731364.9999084,52.545005797507706,13.353933782733261,3.517585658258562,p1,m1-p1-1789730659
1789731365.9999003,52.54500539086801,13.353934315610765,3.512504811611552,p1,m1-p1-1789730659
1789731404.572123,52.54500480678198,13.353936782173093,3.5934270050907635,p1,m1-p1-1789730659
1789731405.5732188,52.54500480678198,13.353936782173093,3.5934270050907635,p1,m1-p1-1789730659
1789731405.573498,52.54500511580433,13.353936629750802,3.695014,p1,m1-p1-1789730659
1789731405.576033,52.54500480679766,13.35393678216536,3.5933504565081593,p1,m1-p1-1789730659
1789731405.6141639,52.545004809390754,13.35393677682181,3.5933383771691054,p1,m1-p1-1789730659
1789731408.018861,52.54500462029931,13.353936328769235,3.5902469509433903,p1,m1-p1-1789730659
1789731409.025125,52.54500312813176,13.353932793122816,3.5651262041983496,p1,m1-p1-1789730659
1789731410.020092,52.5450020036997,13.353930128811122,3.5460822629187057,p1,m1-p1-1789730659
1789731411.027712,52.54500120884558,13.35392824542008,3.5325634005613558,p1,m1-p1-1789730659
1789731412.021025,52.54500068303439,13.353926999512462,3.523597494350273,p1,m1-p1-1789730659
1789731413.022597,52.54500010316577,13.353925625511167,3.513682596217275,p1,m1-p1-1789730659
1789731414.0000842,52.5449998380518,13.353925744534715,3.4866624001264857,p1,m1-p1-1789730659
1789731415.000084,52.54499905971486,13.353923894569867,3.473373831019804,p1,m1-p1-1789730659
1789731416.0000715,52.54499864046875,13.353922898075181,3.46620485631185,p1,m1-p1-1789730659
1789731417.000074,52.54499864047002,13.353922898023711,3.4662273708563265,p1,m1-p1-1789730659
1789731418.0000727,52.54499864047301,13.353922897954883,3.4662532692869075,p1,m1-p1-1789730659
1789731419.0000596,52.54499864047845,13.353922897861857,3.46628310381093,p1,m1-p1-1789730659
1789731420.0000658,52.544998640474724,13.353922897788076,3.4663097661000917,p1,m1-p1-1789730659
1789731421.0000715,52.54499906768811,13.353924669145464,3.4519997596360743,p1,m1-p1-1789730659
1789731422.000063,52.54499906769024,13.35392466905884,3.4520512374556254,p1,m1-p1-1789730659
1789731423.000063,52.544999067687705,13.353924668969503,3.4521312531813373,p1,m1-p1-1789730659
1789731424.0000625,52.54500537821025,13.35367567437705,3.649988651809784,p1,m1-p1-1789730659
1789731425.000051,52.54499258238142,13.353799915634514,9.030807720413673,p1,m1-p1-1789730659
1789731426.0000558,52.5449856579033,13.353754952585785,8.144179248046335,p1,m1-p1-1789730659
1789731427.0000596,52.54498403732369,13.353720746377276,6.971936389383384,p1,m1-p1-1789730659
1789731428.0000486,52.54498292935196,13.353697359998039,5.500611150586647,p1,m1-p1-1789730659
