verfahren,true_distance,gemessen,los
uwb,5.0,5.224183559417725,true
uwb,5.0,5.240971565246582,true
uwb,5.0,5.227181434631348,true
uwb,5.0,5.234059810638428,true
uwb,5.0,5.235260486602783,true
uwb,5.0,5.237936973571777,true
uwb,5.0,5.246252536773682,true
uwb,5.0,5.245236873626709,true
uwb,5.0,5.243945598602295,true
uwb,5.0,5.200406074523926,true
uwb,5.0,5.2234344482421875,true
uwb,5.0,5.231834411621094,true
uwb,5.0,5.208440780639648,true
uwb,5.0,5.216379165649414,true
uwb,5.0,5.21742057800293,true
uwb,5.0,5.2030110359191895,true
uwb,5.0,5.225033283233643,true
uwb,5.0,5.237729549407959,true
uwb,5.0,5.259308815002441,true
uwb,5.0,5.283031940460205,true
uwb,5.0,5.192012786865234,true
uwb,5.0,5.251401424407959,true
uwb,5.0,5.241702556610107,true
uwb,5.0,5.214386463165283,true
uwb,5.0,5.218089580535889,true
uwb,5.0,5.2159576416015625,true
uwb,5.0,5.26253604888916,true
uwb,5.0,5.2628173828125,true
uwb,5.0,5.269935607910156,true
uwb,5.0,5.244021415710449,true
uwb,5.0,5.247398853302002,true
uwb,5.0,5.246042251586914,true
uwb,5.0,5.249935150146484,true
uwb,5.0,5.214386940002441,true
uwb,5.0,5.18428373336792,true
uwb,5.0,5.192980766296387,true
uwb,5.0,5.188144683837891,true
uwb,5.0,5.1844353675842285,true
uwb,5.0,5.202584266662598,true
uwb,5.0,5.181431293487549,true
uwb,5.0,5.1767659187316895,true
uwb,5.0,5.170975208282471,true
uwb,5.0,5.165956974029541,true
uwb,5.0,5.260801792144775,true
uwb,5.0,5.2139410972595215,true
uwb,5.0,5.179018497467041,true
uwb,5.0,5.165645122528076,true
uwb,5.0,5.198270797729492,true
uwb,5.0,5.181837558746338,true
uwb,5.0,5.201066970825195,true
uwb,5.0,5.213879108428955,true
uwb,5.0,5.210093021392822,true
uwb,5.0,5.207711696624756,true
uwb,5.0,5.197246074676514,true
uwb,5.0,5.22798490524292,true
uwb,5.0,5.171579837799072,true
uwb,5.0,5.191983222961426,true
uwb,5.0,5.212813377380371,true
uwb,5.0,5.215847492218018,true
uwb,5.0,5.241620063781738,true
ble,5.0,4.084238652674522,true
ble,5.0,5.278751044170822,true
ble,5.0,5.839349503522243,true
ble,5.0,6.1129610690740055,true
ble,5.0,5.656185438683731,true
ble,5.0,5.4025166836574305,true
ble,5.0,5.2435965312506365,true
ble,5.0,5.351754998676842,true
ble,5.0,5.520043873731165,true
