verfahren,true_distance,gemessen,los
uwb,0.5,0.6769313812255859,true
uwb,0.5,0.8840879797935486,true
uwb,0.5,0.8127373456954956,true
uwb,0.5,0.8439157605171204,true
uwb,0.5,0.7863556146621704,true
uwb,0.5,0.71260666847229,true
uwb,0.5,0.6910216212272644,true
uwb,0.5,0.6289646029472351,true
uwb,0.5,0.6367591619491577,true
uwb,0.5,0.9104697108268738,true
uwb,0.5,0.6442539691925049,true
uwb,0.5,0.7135060429573059,true
uwb,0.5,0.6253670454025269,true
uwb,0.5,0.6697363257408142,true
uwb,0.5,0.8858867287635803,true
uwb,0.5,0.8699977397918701,true
uwb,0.5,0.6754323840141296,true
uwb,0.5,0.6178722381591797,true
uwb,0.5,0.8828887939453125,true
uwb,0.5,0.6523483991622925,true
uwb,0.5,0.6940195560455322,true
uwb,0.5,0.6439542174339294,true
uwb,0.5,0.600484311580658,true
uwb,0.5,0.7069106101989746,true
uwb,0.5,0.7821584939956665,true
uwb,0.5,0.730294406414032,true
uwb,0.5,0.6583442091941833,true
uwb,0.5,0.653847336769104,true
uwb,0.5,0.6820278167724609,true
uwb,0.5,0.5974863767623901,true
uwb,0.5,0.6892228722572327,true
uwb,0.5,0.6043816208839417,true
uwb,0.5,0.9428472518920898,true
uwb,0.5,0.7425858974456787,true
uwb,0.5,0.6814282536506653,true
uwb,0.5,0.7746636867523193,true
uwb,0.5,0.7305942177772522,true
uwb,0.5,0.8070412874221802,true
uwb,0.5,0.8693981170654297,true
uwb,0.5,0.7222000360488892,true
uwb,0.5,0.6931201815605164,true
uwb,0.5,0.855008065700531,true
uwb,0.5,0.7941502332687378,true
uwb,0.5,0.6880236864089966,true
uwb,0.5,0.7737643122673035,true
uwb,0.5,0.674832820892334,true
uwb,0.5,0.6613421440124512,true
uwb,0.5,0.8400184512138367,true
uwb,0.5,0.6049811840057373,true
uwb,0.5,0.7245983481407166,true
uwb,0.5,0.7458836436271667,true
uwb,0.5,0.6934199333190918,true
uwb,0.5,0.6640402674674988,true
uwb,0.5,0.6760320067405701,true
uwb,0.5,0.6682373881340027,true
uwb,0.5,0.6562457084655762,true
uwb,0.5,0.6910216212272644,true
uwb,0.5,0.735690712928772,true
uwb,0.5,0.773464560508728,true
uwb,0.5,0.7347913384437561,true
ble,0.5,1.8957356524063758,true
ble,0.5,1.8957356474734584,true
ble,0.5,1.661858878344009,true
ble,0.5,1.5843666113032688,true
ble,0.5,1.5445807592122216,true
ble,0.5,1.4635890721606197,true
ble,0.5,1.4171607490221823,true
ble,0.5,1.4644828789866595,true
ble,0.5,1.4988303269107672,true
