verfahren,true_distance,gemessen,los
uwb,8.0,8.39358901977539,true
uwb,8.0,8.402583122253418,true
uwb,8.0,8.948505401611328,true
uwb,8.0,9.636228561401367,true
uwb,8.0,8.9191255569458,true
uwb,8.0,9.36971378326416,true
uwb,8.0,9.029449462890625,true
uwb,8.0,9.016858100891113,true
uwb,8.0,8.934714317321777,true
uwb,8.0,8.901437759399414,true
uwb,8.0,9.079514503479004,true
uwb,8.0,9.041740417480469,true
uwb,8.0,9.100500106811523,true
uwb,8.0,9.0105619430542,true
uwb,8.0,8.809700965881348,true
uwb,8.0,10.003475189208984,true
uwb,8.0,8.912829399108887,true
uwb,8.0,9.462348937988281,true
uwb,8.0,9.391898155212402,true
uwb,8.0,10.090714454650879,true
uwb,8.0,8.57376480102539,true
uwb,8.0,8.646014213562012,true
uwb,8.0,9.503121376037598,true
uwb,8.0,10.087117195129395,true
uwb,8.0,10.051441192626953,true
uwb,8.0,10.052041053771973,true
uwb,8.0,10.088016510009766,true
uwb,8.0,10.035552978515625,true
uwb,8.0,10.041248321533203,true
uwb,8.0,10.043646812438965,true
uwb,8.0,10.045745849609375,true
uwb,8.0,9.718971252441406,true
uwb,8.0,8.8951416015625,true
uwb,8.0,8.894542694091797,true
uwb,8.0,9.02075481414795,true
uwb,8.0,9.036643981933594,true
uwb,8.0,9.074117660522461,true
uwb,8.0,9.023153305053711,true
uwb,8.0,8.881052017211914,true
uwb,8.0,9.009062767028809,true
uwb,8.0,8.961996078491211,true
uwb,8.0,9.513314247131348,true
uwb,8.0,9.051633834838867,true
uwb,8.0,9.10589599609375,true
uwb,8.0,9.08551025390625,true
uwb,8.0,9.090006828308105,true
uwb,8.0,9.120285987854004,true
uwb,8.0,8.994973182678223,true
uwb,8.0,9.028849601745605,true
uwb,8.0,8.994672775268555,true
uwb,8.0,8.913129806518555,true
uwb,8.0,8.914628982543945,true
uwb,8.0,8.995572090148926,true
uwb,8.0,9.009662628173828,true
uwb,8.0,9.033646583557129,true
uwb,8.0,9.038143157958984,true
uwb,8.0,9.07471752166748,true
uwb,8.0,8.987177848815918,true
uwb,8.0,8.985679626464844,true
uwb,8.0,8.957498550415039,true
ble,8.0,4.641588833612778,true
ble,8.0,4.245862600539999,true
ble,8.0,3.711654745251479,true
ble,8.0,3.3549595541790724,true
ble,8.0,3.3005823200919036,true
ble,8.0,3.1637774034803248,true
ble,8.0,3.0787130877804194,true
ble,8.0,3.0219349049746067,true
ble,8.0,2.9819988723103497,true
ble,8.0,2.9525666739691965,true
ble,8.0,2.977570725703765,true
ble,8.0,2.998055555925107,true
ble,8.0,3.015187427279193,true
ble,8.0,3.0297413112084572,true
ble,8.0,3.0422846403824626,true
ble,8.0,3.053206860601238,true
ble,8.0,3.0628144463203375,true
ble,8.0,3.0713251676780517,true
ble,8.0,3.1101181632638677,true
ble,8.0,3.1455634151829197,true
ble,8.0,3.1469268980952676,true
ble,8.0,3.1481569403609924,true
ble,8.0,3.179404803924061,true
ble,8.0,3.2082996108683646,true
ble,8.0,3.2047026433650183,true
ble,8.0,3.2313960825880974,true
ble,8.0,3.283189958351107,true
ble,8.0,3.332097497304806,true
ble,8.0,3.350180822367982,true
ble,8.0,3.3356044472188953,true
ble,8.0,3.3531999608002034,true
ble,8.0,3.3695726881248755,true
ble,8.0,3.2805137071191095,true
ble,8.0,3.2022508589210696,true
ble,8.0,3.1679481811556776,true
ble,8.0,3.13675562788117,true
ble,8.0,3.211536750356525,true
ble,8.0,3.352235401845005,true
ble,8.0,3.441875594713222,true
ble,8.0,3.3848563731270143,true
ble,8.0,3.295544384227764,true
ble,8.0,3.21677191299006,true
ble,8.0,3.181624143123849,true
ble,8.0,3.1154688014582157,true
ble,8.0,3.0562769633566855,true
ble,8.0,3.0030928418314966,true
ble,8.0,3.0139608127717636,true
ble,8.0,3.024151218507104,true
ble,8.0,3.0336971290177024,true
ble,8.0,3.0682208513273435,true
ble,8.0,3.0748297632529047,true
ble,8.0,3.1072907643283383,true
ble,8.0,3.1380079156980223,true
ble,8.0,3.1397496607959514,true
ble,8.0,3.1686708640896497,true
ble,8.0,3.280248118387377,true
ble,8.0,3.371946512563867,true
ble,8.0,3.461337410676668,true
ble,8.0,3.5686871400379574,true
ble,8.0,3.6521972266173512,true
ble,8.0,3.679522351371163,true
ble,8.0,3.638029973176349,true
ble,8.0,3.6004524774372553,true
ble,8.0,3.566305070570193,true
ble,8.0,3.535181036519587,true
ble,8.0,3.5067542326238517,true
ble,8.0,3.5126006509487615,true
ble,8.0,3.5466693494318116,true
ble,8.0,3.549860328954382,true
ble,8.0,3.5528335682598815,true
ble,8.0,3.584708530134277,true
ble,8.0,3.585328189315952,true
ble,8.0,3.585904613231726,true
ble,8.0,3.615916437448199,true
ble,8.0,3.6443051675357006,true
ble,8.0,3.6711150675229707,true
ble,8.0,3.6657800051517495,true
ble,8.0,3.6608309261522396,true
