verfahren,true_distance,gemessen,los
uwb,2.0,2.3866477012634277,true
uwb,2.0,2.390245199203491,true
uwb,2.0,2.330286741256714,true
uwb,2.0,2.410930871963501,true
uwb,2.0,2.4004383087158203,true
uwb,2.0,2.3917441368103027,true
uwb,2.0,2.39953875541687,true
uwb,2.0,2.356968402862549,true
uwb,2.0,2.4133293628692627,true
uwb,2.0,2.3449766635894775,true
uwb,2.0,2.390545129776001,true
uwb,2.0,2.3899455070495605,true
uwb,2.0,2.359066963195801,true
uwb,2.0,2.354869842529297,true
uwb,2.0,2.424421548843384,true
uwb,2.0,2.331186056137085,true
uwb,2.0,2.350372791290283,true
uwb,2.0,2.414828300476074,true
uwb,2.0,2.3491737842559814,true
uwb,2.0,2.4064340591430664,true
uwb,2.0,2.4648935794830322,true
uwb,2.0,2.4127297401428223,true
uwb,2.0,2.3830502033233643,true
uwb,2.0,2.3656623363494873,true
uwb,2.0,2.397740125656128,true
uwb,2.0,2.384549140930176,true
uwb,2.0,2.411830425262451,true
uwb,2.0,2.385448694229126,true
uwb,2.0,2.3764548301696777,true
uwb,2.0,2.3530709743499756,true
uwb,2.0,2.370159149169922,true
uwb,2.0,2.390245199203491,true
uwb,2.0,2.381251573562622,true
uwb,2.0,2.345576286315918,true
uwb,2.0,2.352471351623535,true
uwb,2.0,2.4331154823303223,true
uwb,2.0,2.3656623363494873,true
uwb,2.0,2.3605659008026123,true
uwb,2.0,2.416027307510376,true
uwb,2.0,2.419025421142578,true
uwb,2.0,2.3470752239227295,true
uwb,2.0,2.376155138015747,true
uwb,2.0,2.4031362533569336,true
uwb,2.0,2.3212931156158447,true
uwb,2.0,2.41003155708313,true
uwb,2.0,2.4440033435821533,true
uwb,2.0,2.4038960933685303,true
uwb,2.0,2.404472827911377,true
uwb,2.0,2.438433885574341,true
uwb,2.0,2.453801155090332,true
uwb,2.0,2.4265201091766357,true
uwb,2.0,2.439448118209839,true
uwb,2.0,2.4423274993896484,true
uwb,2.0,2.3581674098968506,true
uwb,2.0,2.3368821144104004,true
uwb,2.0,2.3206934928894043,true
uwb,2.0,2.431964159011841,true
uwb,2.0,2.387247323989868,true
uwb,2.0,2.3981034755706787,true
uwb,2.0,2.3855412006378174,true
ble,2.0,1.8957356524063758,true
ble,2.0,1.7006438078595107,true
ble,2.0,1.790078093149262,true
ble,2.0,1.9869047879546962,true
ble,2.0,2.182476386242671,true
ble,2.0,2.098127228961276,true
ble,2.0,1.9104416928384094,true
ble,2.0,1.8020742888935128,true
ble,2.0,1.7770559090241558,true
