verfahren,true_distance,gemessen,los
uwb,3.0,3.327996015548706,false
uwb,3.0,3.3600738048553467,false
uwb,3.0,3.353778123855591,false
uwb,3.0,3.3592185974121094,false
uwb,3.0,3.3528237342834473,false
uwb,3.0,3.3264358043670654,false
uwb,3.0,3.325296401977539,false
uwb,3.0,3.353170394897461,false
uwb,3.0,3.3564178943634033,false
uwb,3.0,3.3057470321655273,false
uwb,3.0,3.331516981124878,false
uwb,3.0,3.3089609146118164,false
uwb,3.0,3.3460166454315186,false
uwb,3.0,3.3188822269439697,false
uwb,3.0,3.3314316272735596,false
uwb,3.0,3.3084068298339844,false
uwb,3.0,3.298161029815674,false
uwb,3.0,3.322340965270996,false
uwb,3.0,3.3450615406036377,false
uwb,3.0,3.3197622299194336,false
uwb,3.0,3.310509443283081,false
uwb,3.0,3.316866159439087,false
uwb,3.0,3.328420400619507,false
uwb,3.0,3.3744633197784424,false
uwb,3.0,3.3549132347106934,false
uwb,3.0,3.3158493041992188,false
uwb,3.0,3.3298580646514893,false
uwb,3.0,3.3117246627807617,false
uwb,3.0,3.3501806259155273,false
uwb,3.0,3.3193860054016113,false
uwb,3.0,3.298764705657959,false
uwb,3.0,3.2969613075256348,false
uwb,3.0,3.3265886306762695,false
uwb,3.0,3.3101539611816406,false
uwb,3.0,3.302851676940918,false
uwb,3.0,3.2614543437957764,false
uwb,3.0,3.2758243083953857,false
uwb,3.0,3.3156001567840576,false
uwb,3.0,3.3299195766448975,false
uwb,3.0,3.3318750858306885,false
uwb,3.0,3.3092594146728516,false
uwb,3.0,3.286545991897583,false
uwb,3.0,3.3211400508880615,false
uwb,3.0,3.3234496116638184,false
uwb,3.0,3.3093278408050537,false
uwb,3.0,3.335697650909424,false
uwb,3.0,3.3131420612335205,false
uwb,3.0,3.308284282684326,false
uwb,3.0,3.2604897022247314,false
uwb,3.0,3.250108242034912,false
uwb,3.0,3.2769994735717773,false
uwb,3.0,3.2744221687316895,false
uwb,3.0,3.3439271450042725,false
uwb,3.0,3.3695030212402344,false
uwb,3.0,3.329045534133911,false
uwb,3.0,3.316260814666748,false
uwb,3.0,3.3167245388031006,false
uwb,3.0,3.317399501800537,false
uwb,3.0,3.3293838500976562,false
uwb,3.0,3.3294296264648438,false
ble,3.0,1.8957356524063758,false
ble,3.0,2.857987096156463,false
ble,3.0,3.494808908247343,false
ble,3.0,3.372866671731362,false
ble,3.0,3.4327366847715144,false
ble,3.0,3.4699538282338707,false
ble,3.0,3.4020951615377304,false
ble,3.0,3.3567922624664823,false
ble,3.0,3.3917110777448314,false
