verfahren,true_distance,gemessen,los
uwb,0.5,0.7087093591690063,false
uwb,0.5,0.6436544060707092,false
uwb,0.5,0.719801664352417,false
uwb,0.5,0.7057114243507385,false
uwb,0.5,0.7245983481407166,false
uwb,0.5,0.6754323840141296,false
uwb,0.5,0.7033131122589111,false
uwb,0.5,0.6949189305305481,false
uwb,0.5,0.7296948432922363,false
uwb,0.5,0.7089066505432129,false
uwb,0.5,0.6973172426223755,false
uwb,0.5,0.6694365739822388,false
uwb,0.5,0.6706357002258301,false
uwb,0.5,0.7129064798355103,false
uwb,0.5,0.667637825012207,false
uwb,0.5,0.7189022898674011,false
uwb,0.5,0.6475517153739929,false
uwb,0.5,0.6817280650138855,false
uwb,0.5,0.6784303188323975,false
uwb,0.5,0.7272965312004089,false
uwb,0.5,0.7353909015655518,false
uwb,0.5,0.7216004729270935,false
uwb,0.5,0.6736336350440979,false
uwb,0.5,0.6946191191673279,false
uwb,0.5,0.6289646029472351,false
uwb,0.5,0.6604427695274353,false
uwb,0.5,0.6424552202224731,false
uwb,0.5,0.6919209957122803,false
uwb,0.5,0.6604427695274353,false
uwb,0.5,0.6850257515907288,false
uwb,0.5,0.7542778253555298,false
uwb,0.5,0.6682373881340027,false
uwb,0.5,0.7344915270805359,false
uwb,0.5,0.6436544060707092,false
uwb,0.5,0.7180029153823853,false
uwb,0.5,0.7263970971107483,false
uwb,0.5,0.6856253743171692,false
uwb,0.5,0.7003151774406433,false
uwb,0.5,0.7081097960472107,false
uwb,0.5,0.6826274394989014,false
uwb,0.5,0.7048120498657227,false
uwb,0.5,0.7233992218971252,false
uwb,0.5,0.7072104215621948,false
uwb,0.5,0.723099410533905,false
uwb,0.5,0.6667384505271912,false
uwb,0.5,0.6961181163787842,false
uwb,0.5,0.6580444574356079,false
uwb,0.5,0.685325562953949,false
uwb,0.5,0.7024137377738953,false
uwb,0.5,0.6973172426223755,false
uwb,0.5,0.6712353229522705,false
uwb,0.5,0.7060112357139587,false
uwb,0.5,0.6586440205574036,false
uwb,0.5,0.6922208070755005,false
uwb,0.5,0.657629132270813,false
uwb,0.5,0.6960165500640869,false
uwb,0.5,0.7057114243507385,false
uwb,0.5,0.6871243119239807,false
uwb,0.5,0.6955184936523438,false
uwb,0.5,0.700914740562439,false
ble,0.5,1.4677992676220695,false
ble,0.5,1.4677992725234073,false
ble,0.5,1.561113400348707,false
ble,0.5,1.6000154313925632,false
ble,0.5,1.6217307416525086,false
ble,0.5,1.6345547636734994,false
ble,0.5,1.6425909093284046,false
ble,0.5,1.6901694667410168,false
ble,0.5,1.686074494066671,false
ble,0.5,1.6831284132751998,false
