verfahren,true_distance,gemessen,los
ble,0.5,4.084238652674522,true
ble,0.5,2.7701764943460887,true
ble,0.5,2.3063225465982606,true
ble,0.5,2.041822679815636,true
ble,0.5,2.0741193855654623,true
ble,0.5,1.7092322269426563,true
ble,0.5,1.5326265770423222,true
ble,0.5,1.5582714421244126,true
ble,0.5,1.6095132264882503,true
ble,0.5,1.5851061411628387,true
ble,0.5,1.5668641690960707,true
ble,0.5,1.5526563610250923,true
ble,0.5,1.5134812045562758,true
ble,0.5,1.5077334478614228,true
ble,0.5,1.5451244243856346,true
ble,0.5,1.483922851472153,true
ble,0.5,1.3777369347297108,true
ble,0.5,1.3459792406004871,true
ble,0.5,1.3904694346461877,true
ble,0.5,1.4322710902078555,true
ble,0.5,1.4545993157254449,true
ble,0.5,1.5072611210741698,true
ble,0.5,1.557063310113175,true
ble,0.5,1.6191425793064338,true
ble,0.5,1.7368048884624046,true
ble,0.5,1.7900944142114121,true
ble,0.5,1.8399970962930141,true
ble,0.5,1.9040826514998836,true
ble,0.5,1.996018300421975,true
ble,0.5,2.112086216793726,true
ble,0.5,2.1614617764770125,true
ble,0.5,2.1608043926716496,true
ble,0.5,2.034728430294846,true
ble,0.5,1.9330488192269542,true
ble,0.5,1.8492206504257775,true
ble,0.5,1.7788740572664008,true
ble,0.5,1.7191329673489177,true
ble,0.5,1.6116300288229848,true
ble,0.5,1.5240973818105843,true
ble,0.5,1.5367451009533948,true
ble,0.5,1.5485029244121957,true
ble,0.5,1.8957356524063758,true
ble,0.5,1.7006438078595107,true
ble,0.5,1.3703974316558363,true
ble,0.5,1.590626197272336,true
ble,0.5,2.064747404005149,true
ble,0.5,2.737578626341599,true
